Card DB ID,Skating,Career,First Name,Last Name,Defense,Nation,Team ID,Position,Checking,Shooting,Hands,Training Slots,Rare Card,Rating,Is Victory Card,Is Legend Card
6317,76,100,Henrik,Tömmernes,69,69,66,3,72,71,73,9,0,70,0,0
6157,72,100,Fabian,Lüthi,71,97,127,2,75,71,71,9,0,70,0,0
6065,72,100,Reto,Suri,71,97,124,1,75,71,71,9,0,70,0,0
5941,77,100,Toni,Rajala,69,67,78,1,70,70,76,9,0,70,0,0
4699,72,100,Niklas,Siren,71,67,124,1,75,71,71,9,0,70,0,0
8471,70,100,Petteri,Similä,72,67,81,5,74,73,71,9,0,70,0,0
6031,71,100,Damiano,Ciaccio,69,97,120,5,71,71,76,9,0,70,0,0
8503,76,100,Anton,Grundel,68,69,65,4,72,70,71,9,0,70,0,0
7908,75,100,Spencer,Metcalfe,71,0,172,3,78,68,61,9,0,70,0,0
7613,75,100,Cody,Sol,71,0,155,3,78,68,61,9,0,70,0,0
6448,73,100,Jens,Westin,69,69,70,3,71,70,71,9,0,70,0,0
6324,76,100,Fredrik,Styrman,69,69,69,3,70,69,72,9,0,70,0,0
5939,71,100,Ilari,Melart,72,67,76,3,77,69,66,9,0,70,0,0
4704,79,100,Sakari,Salminen,68,67,81,2,71,72,73,5,1,70,0,0
7598,82,100,Tyler,Murovich,73,14,56,0,74,74,70,5,0,70,0,0
7412,82,100,Justin,Taylor,73,0,36,1,74,74,70,5,0,70,0,0
7370,82,100,Brian,Lashoff,75,14,40,3,76,71,69,5,0,70,0,0
7058,82,100,Willie,Coetzee,73,0,40,2,74,75,70,5,0,70,0,0
6608,82,90,Mitch,Fadden,73,0,47,0,74,74,70,5,0,70,0,0
6477,83,90,Tony,Romano,73,14,36,0,74,74,70,5,0,70,0,0
6412,82,90,Eric,Castonguay,73,0,36,1,74,74,70,5,0,70,0,0
5821,82,90,Hugo,Carpentier,73,0,32,0,74,74,70,5,0,70,0,0
5818,82,90,Levi,Nelson,73,0,47,0,74,74,70,5,0,70,0,0
9261,80,90,Kyle,Lawson,75,14,37,4,76,71,69,5,0,70,0,0
9242,80,90,Brandon,Bollig,73,14,53,0,76,72,69,5,0,70,0,0
9239,80,90,Ryan,Flynn,73,14,46,2,76,72,69,5,0,70,0,0
9238,80,90,Zach,Cohen,73,14,44,1,74,74,70,5,0,70,0,0
9226,80,90,Tony,Lucia,73,14,61,1,74,74,70,5,0,70,0,0
9218,80,90,Drew,Paris,75,0,59,4,76,71,69,5,0,70,0,0
9217,80,90,Jordie,Benn,75,0,58,3,76,71,69,5,0,70,0,0
9213,80,90,Jake,Newton,75,14,57,4,76,71,69,5,0,70,0,0
9210,80,90,Brian,Lebler,73,0,57,1,76,72,69,5,0,70,0,0
8314,80,100,Olivier,Fortier,73,0,41,0,74,74,70,5,0,70,0,0
8190,80,100,Nick,Petersen,73,0,60,2,74,74,70,5,0,70,0,0
7812,80,100,Marc-Antoine,Desnoyers,75,0,49,3,76,71,69,5,0,70,0,0
7803,80,100,Antoine,Roussel,73,0,51,1,76,72,69,5,0,70,0,0
7671,80,100,John,Kurtz,73,0,57,1,76,72,69,5,0,70,0,0
7584,80,100,Josh,Brittain,73,0,57,1,76,72,69,5,0,70,0,0
7509,80,100,Corey,Cowick,73,0,35,1,74,74,70,5,0,70,0,0
7508,80,100,Anthony,Nigro,73,0,49,0,74,74,70,5,0,70,0,0
7239,80,100,Matt,Kennedy,73,0,57,2,76,72,69,5,0,70,0,0
7106,80,100,Gaelan,Patterson,73,0,32,0,74,74,70,5,0,70,0,0
6934,80,100,Tristan,King,73,14,58,0,74,74,70,5,0,70,0,0
6654,80,90,Robert,Slaney,73,0,59,1,74,74,70,5,0,70,0,0
5826,80,90,Brady,Calla,73,0,55,2,76,72,69,5,0,70,0,0
5817,80,90,Matt,Marquardt,73,0,48,1,76,72,69,5,0,70,0,0
5808,80,90,Jonathon,Kalinski,73,0,33,0,76,72,69,5,0,70,0,0
5797,80,90,T.J.,Fast,75,0,55,3,76,71,69,5,0,70,0,0
5788,80,90,Ian,McKenzie,73,0,54,2,76,72,69,5,0,70,0,0
5767,80,90,Eric,Regan,75,0,57,4,76,71,69,5,0,70,0,0
5764,80,90,Jason,Bailey,73,0,35,2,76,72,69,5,0,70,0,0
5744,82,90,Tomas,Marcinko,72,95,36,0,74,74,70,5,0,70,0,0
5737,80,90,Harrison,Reed,73,0,44,0,76,72,69,5,0,70,0,0
4384,80,90,Viacheslav,Trukhno,73,76,48,1,74,74,70,5,0,70,0,0
3632,79,90,Mikko,Kousa,71,67,76,4,72,72,72,5,0,70,0,0
9183,71,100,Robert,Mayer,72,82,41,5,70,71,80,5,0,70,0,0
7855,71,100,Peter,Delmas,73,0,41,5,70,72,79,5,0,70,0,0
6705,71,90,Bryan,Pitton,73,0,48,5,72,72,78,5,0,70,0,0
6639,71,90,Alec,Richards,72,14,53,5,71,73,78,5,0,70,0,0
6625,70,100,Tyson,Sexsmith,72,0,61,5,70,72,79,5,0,70,0,0
6593,71,100,Trevor,Cann,72,0,44,5,72,72,79,5,0,70,0,0
6563,72,100,Nicola,Riopel,72,0,33,5,72,71,80,5,0,70,0,0
3415,70,90,Mattias,Modig,71,69,60,5,71,72,79,5,0,70,0,0
8532,74,90,Christian,Sandberg,70,69,62,0,71,72,73,5,0,70,0,0
6514,75,90,Adrian,Brunner,68,97,116,1,73,72,73,5,0,70,0,0
6179,75,90,Thomas,Wellinger,72,97,118,3,73,71,71,5,0,70,0,0
6120,71,90,Samuel,Friedli,73,97,124,1,76,70,72,5,0,70,0,0
6072,75,90,Marc,Welti,72,97,122,3,73,71,71,5,0,70,0,0
5645,75,90,Simon,Önerud,69,69,67,1,71,72,72,5,0,70,0,0
4644,72,90,Niclas,Andersén,72,69,63,3,74,70,71,5,0,70,0,0
3583,73,90,Ville,Lajunen,70,67,75,4,72,74,71,5,0,70,0,0
3550,76,90,Tommi,Huhtala,69,67,74,1,72,71,74,5,0,70,0,0
2744,81,90,Philip,Gogulla,63,85,95,1,73,70,73,5,0,70,0,0
6474,75,90,Jake,Gannon,74,14,49,4,77,65,64,5,0,70,0,0
3638,72,90,Vili,Sopanen,68,67,84,2,70,72,75,5,0,70,0,0
9268,84,75,Michael,Bartlett,73,14,46,2,74,74,70,3,0,70,0,0
9255,80,75,Tim,Marks,73,127,47,1,76,72,69,3,0,70,0,0
9186,80,75,Chris,McKelvie,73,14,39,1,76,72,69,3,0,70,0,0
8298,80,75,Brandon,Svendsen,73,14,36,1,74,74,70,3,0,70,0,0
6594,79,75,David,Marshall,72,14,60,2,75,73,73,3,0,70,0,0
6497,80,75,Travis,Turnbull,73,14,52,0,76,72,69,3,0,70,0,0
5984,80,75,Oren,Eizenman,73,0,39,0,74,74,70,3,0,70,0,0
5876,78,75,Trevor,Ludwig,76,14,58,3,79,70,65,3,0,70,0,0
5848,80,75,PJ,Fenton,73,14,55,1,74,74,70,3,0,70,0,0
5770,82,75,Tom,Fritsche,73,14,44,1,76,72,69,3,0,70,0,0
5727,80,75,Geoff,Paukovich,73,14,48,0,76,72,69,3,0,70,0,0
3955,80,75,Sebastien,Bisaillon,75,0,41,4,76,71,69,3,0,70,0,0
3927,80,75,Olivier,Labelle,73,0,36,2,76,72,69,3,0,70,0,0
8569,76,75,Aaron,Brocklehurst,70,0,84,3,73,73,71,3,0,70,0,0
6462,76,75,Pierre-Édouard,Bellemare,70,84,71,2,72,72,74,3,0,70,0,0
3593,75,75,Toni,Kähkönen,71,67,75,2,74,73,72,3,0,70,0,0
3315,73,75,Masi,Marjamaki,71,67,78,1,76,72,71,3,0,70,0,0
2954,75,75,Tobias,Viklund,70,69,66,3,73,72,73,3,0,70,0,0
2100,78,75,Johannes,Salmonsson,68,69,62,1,72,72,73,3,0,70,0,0
3437,72,75,Nicklas,Dahlberg,72,69,70,5,71,74,74,3,0,70,0,0
3380,72,75,Christopher,Heino-Lindbergh,72,69,62,5,72,75,73,3,0,70,0,0
6048,75,75,Daniel,Rubin,68,97,121,2,73,72,73,3,0,70,0,0
6041,75,75,Philippe,Seydoux,71,97,118,3,73,71,71,3,0,70,0,0
6017,74,75,Philipp,Wetzel,69,97,118,2,74,72,73,3,0,70,0,0
6011,72,75,Marco,Truttmann,71,97,124,1,75,71,71,3,0,70,0,0
6007,72,75,Gianni,Ehrensperger,71,97,118,1,75,71,71,3,0,70,0,0
5656,74,75,Mathias,Porseland,70,69,77,4,72,72,72,3,0,70,0,0
4937,74,75,Jakub,Šindel,67,82,84,2,70,72,75,3,0,70,0,0
4457,82,75,Robert,Dietrich,67,85,97,3,70,71,69,3,0,70,0,0
3893,77,75,Peter,Olvecky,68,95,81,1,70,73,73,3,0,70,0,0
3828,76,75,Michal,Birner,68,82,87,1,70,72,75,3,0,70,0,0
3507,74,75,Jari,Sailio,72,67,75,1,75,70,70,3,0,70,0,0
3458,76,75,Björn,Svensson,69,69,72,2,71,70,74,3,0,70,0,0
3361,75,75,Sebastian,Karlsson,70,69,68,0,72,70,73,3,0,70,0,0
1776,72,75,Teemu,Nurmi,69,67,83,2,72,74,71,3,0,70,0,0
1531,73,75,Jussi,Makkonen,67,67,87,0,72,72,74,3,0,70,0,0
6613,70,75,Matt,Dalton,71,0,51,5,70,72,79,3,0,70,0,0
8519,72,75,Oscar,Ahlström,70,69,62,2,71,70,72,3,0,70,0,0
6463,73,75,Johan,Forsberg,69,69,71,2,72,70,72,3,0,70,0,0
6451,74,75,Magnus,Häggström,68,69,70,2,71,70,71,3,0,70,0,0
3746,73,75,Brian,Salcido,68,14,85,3,71,72,73,3,0,70,0,0
3591,74,75,Camilo,Miettinen,69,67,75,0,70,71,72,3,0,70,0,0
2413,78,75,Steffen,Tölzer,74,85,88,3,79,64,59,3,0,70,0,0
4973,71,75,Ondrej,Smach,73,82,106,3,72,66,69,3,0,70,0,0
9180,80,65,Jean,Bourbeau,73,0,36,0,76,72,69,2,0,70,0,0
5985,80,60,Curtis,Fraser,73,0,44,0,76,72,69,2,0,70,0,0
5877,78,65,Travis,Ramsey,76,14,38,4,79,70,65,2,0,70,0,0
5855,80,65,Rylan,Kaip,73,0,43,0,76,72,69,2,0,70,0,0
3874,77,60,Ken,Magowan,69,0,101,1,82,72,71,2,0,70,0,0
3835,81,65,Ryan,Ramsay,72,0,95,0,80,69,70,2,0,70,0,0
3791,80,65,Adam,Keefe,73,0,40,2,76,72,69,2,0,70,0,0
3204,80,60,Grant,Stevenson,71,0,88,0,78,68,71,2,0,70,0,0
1550,82,60,Justin,Mapletoft,68,0,99,0,74,71,73,2,0,70,0,0
8469,73,65,Adam,Masuhr,70,69,81,4,75,75,71,2,0,70,0,0
5142,79,60,Michal,Vondrka,70,82,111,0,70,76,72,2,0,70,0,0
5052,77,60,Jan,HANZLIK,74,82,112,3,72,70,73,2,0,70,0,0
5018,78,60,Jan,Visek,70,82,107,1,71,73,73,2,0,70,0,0
2503,74,65,Ville,Varakas,72,67,75,3,76,72,71,2,0,70,0,0
1528,73,65,Tomi,Maki,73,67,79,2,74,72,71,2,0,70,0,0
1224,83,60,Jason,King,66,0,91,2,73,70,73,2,0,70,0,0
5667,70,60,Joel,Martin,74,14,36,5,71,72,79,2,0,70,0,0
4416,70,65,Chris,Beckford-Tseu,72,0,55,5,71,72,80,2,0,70,0,0
6388,72,60,Vitaly,Lakhmatov,71,77,120,1,75,71,71,2,0,70,0,0
6335,72,60,Mikael A,Johansson,70,69,66,0,73,72,73,2,0,70,0,0
6249,75,60,Claudio,Moggi,68,97,125,0,73,72,73,2,0,70,0,0
6246,72,60,Andreas,Camenzind,71,97,125,0,75,71,71,2,0,70,0,0
6170,71,60,Mirko,Murovic,73,97,116,1,76,70,72,2,0,70,0,0
6162,75,60,Marc,Gautschi,71,97,116,3,73,71,71,2,0,70,0,0
6126,72,60,Raeto,Raffainer,71,97,116,2,75,71,71,2,0,70,0,0
6099,72,65,Kevin,Gloor,71,97,118,0,75,71,71,2,0,70,0,0
6044,71,60,Valentin,Wirz,73,97,120,1,76,70,72,2,0,70,0,0
5037,76,60,Jiri,Polansky,70,82,113,0,70,71,75,2,0,70,0,0
4256,75,65,Mark,Lee,68,0,78,0,73,72,74,2,0,70,0,0
3923,71,60,Ryan,Caldwell,72,0,74,3,75,72,71,2,0,70,0,0
3866,71,60,Ryan,Lannon,73,14,81,3,76,70,70,2,0,70,0,0
3590,72,60,Semir,Ben-Amor,72,67,79,2,78,70,70,2,0,70,0,0
3358,73,65,Mads,Hansen,72,68,63,0,73,71,73,2,0,70,0,0
1548,75,60,Tuukka,Mäntylä,71,67,86,3,74,70,72,2,0,70,0,0
1498,73,65,Arttu,Luttinen,71,67,75,1,74,72,72,2,0,70,0,0
1339,76,65,Kristian,Kuusela,68,67,82,2,70,74,73,2,0,70,0,0
1319,70,60,Kristian,Kudroc,73,95,74,4,76,70,70,2,0,70,0,0
1041,76,60,Ivan,Huml,68,82,82,0,71,72,74,2,0,70,0,0
130,72,65,Tomas,Plihal,71,82,87,1,72,70,74,2,0,70,0,0
8608,72,65,Michael,Flückiger,69,97,122,5,72,71,76,2,0,70,0,0
4703,72,60,Anssi,Rantanen,72,67,83,3,74,70,69,2,0,70,0,0
1584,71,60,Steve,McCarthy,73,0,87,3,75,70,68,2,0,70,0,0
1249,72,60,Ville,Koho,71,67,85,0,71,70,70,2,0,70,0,0
869,75,60,Carlo,Grünn,68,67,85,1,72,69,71,2,0,70,0,0
3837,75,60,Sean,Curry,70,14,91,4,82,62,62,2,0,70,0,0
247,77,55,Niklas,Andersson,70,69,66,1,73,72,76,1,1,70,0,0
2278,80,55,Bruno,St. Jacques,75,0,93,3,83,69,67,1,0,70,0,0
1198,81,55,Pat,Kavanagh,72,0,94,2,77,72,71,1,0,70,0,0
210,80,45,Bryan,Adams,73,0,98,1,79,70,71,1,0,70,0,0
4538,82,45,Bob,Wren,66,0,93,0,76,71,73,1,0,70,0,0
4530,80,55,Matt,Dzieduszycki,69,0,92,0,79,70,70,1,0,70,0,0
2945,79,45,Pascal,Trepanier,69,0,96,4,79,70,71,1,0,70,0,0
762,78,45,Colin,Forbes,72,0,93,1,79,70,71,1,0,70,0,0
388,82,45,Boris,Blank,71,72,96,1,76,72,71,1,0,70,0,0
6553,75,45,Patrick,Fischer,72,97,127,3,74,71,71,1,0,70,0,0
5095,77,45,Jiri,Hanzlik,72,82,110,3,74,68,72,1,0,70,0,0
5081,76,45,Martin,Jenacek,73,82,108,2,73,70,75,1,0,70,0,0
5080,77,55,Vojtech,Kubincak,73,82,108,1,72,69,73,1,0,70,0,0
4838,76,45,Lubomir,Vosatko,73,82,114,4,72,72,73,1,0,70,0,0
2983,75,45,Benjamin,Winkler,72,97,122,3,74,71,71,1,0,70,0,0
2194,78,55,Vladimir,Sicak,70,82,82,3,74,72,73,1,0,70,0,0
1636,75,55,Ilkka,Mikkola,71,67,82,3,73,72,72,1,0,70,0,0
1627,74,55,Branislav,Mezei,73,95,109,3,74,70,72,1,0,70,0,0
1284,77,45,Kimmo,Koskenkorva,71,67,82,2,72,72,72,1,0,70,0,0
821,79,45,Rick,Girard,71,0,93,0,74,69,71,1,0,70,0,0
405,78,45,Tino,Boos,72,85,92,0,78,68,71,1,0,70,0,0
325,74,55,Eric,Beaudoin,72,0,118,1,72,72,73,1,0,70,0,0
29,73,45,Anders,Eriksson,70,69,70,3,74,72,74,1,0,70,0,0
5093,73,45,Lukas,Sablik,75,82,105,5,72,71,73,1,0,70,0,0
1092,72,55,Markus,Janka,74,85,93,5,72,70,78,1,0,70,0,0
382,72,55,Björn,Bjurling,72,69,62,5,74,74,72,1,0,70,0,0
6256,76,55,Daniel,Bohac,71,82,102,0,72,71,72,1,0,70,0,0
6167,72,55,Alain,Demuth,71,97,116,1,75,71,71,1,0,70,0,0
6061,75,55,Martin,Hoehener,72,97,121,3,73,71,71,1,0,70,0,0
4915,75,55,Martin,Cakajik,73,82,107,3,75,66,70,1,0,70,0,0
4478,72,45,Josh,MacNevin,72,0,62,4,75,70,72,1,0,70,0,0
3448,79,45,Anders,Söderberg,68,69,71,1,70,70,74,1,0,70,0,0
3400,79,45,Johan,Akerman,68,69,95,4,71,70,70,1,0,70,0,0
2951,74,45,Ari,Vallin,72,67,76,3,73,72,70,1,0,70,0,0
2798,71,45,Andreas,Karlsson,69,69,66,0,74,72,74,1,0,70,0,0
2646,75,45,Richard,Zednik,68,95,62,2,71,71,74,1,0,70,0,0
2484,74,45,Ville,Vahalahti,68,67,87,1,71,73,74,1,0,70,0,0
2227,78,45,Blake,Sloan,73,14,101,4,79,64,68,1,0,70,0,0
2224,73,45,John,Slaney,72,0,110,3,73,69,71,1,0,70,0,0
2117,74,55,Pekka,Saravo,71,67,86,3,73,72,72,1,0,70,0,0
1897,72,45,Tomi,Pettinen,72,67,83,3,74,72,71,1,0,70,0,0
1793,73,45,Stefan,Öhman,70,69,75,0,70,72,74,1,0,70,0,0
1632,75,45,Tommi ,Miettinen,70,67,81,0,71,71,73,1,0,70,0,0
1506,73,45,Pasi,Määttänen,70,67,78,0,73,72,72,1,0,70,0,0
1286,71,45,Kalle,Koskinen,72,67,80,3,74,70,71,1,0,70,0,0
1211,76,55,Kalle,Kerman,68,67,81,1,71,74,73,1,0,70,0,0
1159,74,55,Magnus,Kahnberg,70,69,63,2,72,72,73,1,0,70,0,0
1150,78,45,Stéphane,Julien,68,0,98,4,76,71,68,1,0,70,0,0
1008,75,55,Mikael,Holmqvist,69,69,68,0,74,71,73,1,0,70,0,0
637,73,45,Jiri,Dopita,70,82,103,0,71,72,73,1,0,70,0,0
6131,72,45,Marco,Streit,69,97,118,5,72,71,76,1,0,70,0,0
6040,72,55,Olivier,Gigon,69,97,117,5,72,71,76,1,0,70,0,0
1044,71,45,Jani,Hurme,72,67,78,5,73,73,72,1,0,70,0,0
4491,83,45,Derek,Hahn,61,0,99,0,68,67,75,1,0,70,0,0
2829,69,45,Pauli,Levokari,72,67,85,3,75,70,70,1,0,70,0,0
2481,72,45,Aki,Uusikartano,70,67,74,0,70,70,74,1,0,70,0,0
2433,77,45,Patrick,Traverse,69,0,91,3,76,66,67,1,0,70,0,0
2141,76,45,Chris,Schmidt,72,85,101,3,78,66,64,1,0,70,0,0
1223,80,45,Scott,King,62,0,97,2,68,70,73,1,0,70,0,0
352,69,45,Aki-Petteri,Berg,71,67,87,3,75,70,71,1,0,70,0,0
309,71,55,Scott,Barney,69,0,77,2,73,72,72,1,0,70,0,0
2851,83,45,Francois,Methot,59,0,97,0,64,68,75,1,0,70,0,0
2356,72,55,Jaroslav,Svoboda,71,82,103,2,72,67,70,1,0,70,0,0
999,79,45,Robert,Hock,63,82,94,1,68,67,73,1,0,70,0,0
7471,80,100,Dougie,Hamilton,73,0,158,4,76,70,69,14,1,69,0,0
8733,79,100,Sven,Bartschi,65,97,196,1,65,72,73,14,1,69,0,0
7905,80,100,Brandon,Gormley,72,0,177,3,70,72,71,14,0,69,0,0
7552,79,100,Austin,Watson,71,14,162,2,70,74,71,14,0,69,0,0
6959,80,100,Quinton,Howden,70,0,195,1,72,72,70,14,0,69,0,0
6806,80,100,Mark,Pysyk,71,0,188,4,69,72,68,14,0,69,0,0
7521,69,100,Petr,Mrazek,71,82,160,5,71,70,79,14,0,69,0,0
7472,70,100,Mark,Visentin,71,0,158,5,71,71,79,14,0,69,0,0
7449,70,100,JP,Anderson,70,0,157,5,70,70,79,14,0,69,0,0
6836,69,100,Kent,Simpson,71,0,189,5,70,70,79,14,0,69,0,0
9094,79,100,Tomas,Filippi,66,82,179,0,67,72,71,14,0,69,0,0
8900,79,100,Vladislav,Namestnikov,66,76,156,0,67,72,71,14,0,69,0,0
8206,79,100,Tomas,Jurco,66,95,182,2,67,72,71,14,0,69,0,0
7941,79,100,Guillaume,Asselin,66,0,173,2,67,72,71,14,0,69,0,0
7907,79,100,Kirill,Kabanov,66,76,171,1,67,72,71,14,0,69,0,0
7604,79,100,Ivan,Telegin,66,76,164,0,67,72,71,14,0,69,0,0
7555,80,100,Matt,Puempel,66,0,162,1,64,74,72,14,0,69,0,0
7486,80,100,Christian,Thomas,65,0,159,2,63,74,73,14,0,69,0,0
7413,79,100,Jared,Knight,66,14,156,0,67,72,71,14,0,69,0,0
9070,75,100,Jed,Rusk,71,0,177,3,78,68,60,14,0,69,0,0
7322,76,100,Brady,Austin,72,0,152,3,74,68,61,14,0,69,0,0
8502,75,100,Jonas,Brodin,69,69,65,3,70,68,70,12,1,69,0,0
8598,73,100,Gregory,Hofmann,70,97,116,2,73,72,72,12,0,69,0,0
8452,71,100,Jonathan,Iilahti,70,67,75,5,71,72,71,12,0,69,0,0
8204,80,100,Simon,Despres,73,0,182,3,76,70,69,9,0,69,0,0
7524,80,100,Robby,Mignardi,71,0,161,2,74,73,70,9,0,69,0,0
7420,80,100,Michael,D'Orazio,73,0,157,4,76,70,69,9,0,69,0,0
7192,80,100,Adam,Hughesman,71,0,205,1,74,73,70,9,0,69,0,0
8230,78,100,Charles-Olivier,Roussel,73,0,171,4,76,70,69,9,0,69,0,0
7648,80,100,Vern,Cooper,71,0,166,1,74,73,69,9,0,69,0,0
7540,79,100,Jesse,Blacker,73,0,161,4,75,70,69,9,0,69,0,0
7364,80,100,Ethan,Werek,71,0,154,0,73,73,70,9,0,69,0,0
7312,77,100,Shawn,Szydlowski,72,14,152,2,74,72,69,9,0,69,0,0
7245,80,100,Darren,Archibald,71,0,158,1,73,73,70,9,0,69,0,0
6897,79,100,Brayden,McNabb,73,0,192,3,75,72,66,9,0,69,0,0
6860,79,100,Geordie,Wudrick,70,0,191,1,74,73,67,9,0,69,0,0
7904,70,100,Shane,Owen,73,0,177,5,70,71,79,9,0,69,0,0
8476,75,100,Eero,Elo,69,67,83,2,72,71,72,9,0,69,0,0
8170,78,100,Nicolas,Deslauriers,72,0,175,3,71,71,70,9,0,69,0,0
7580,75,100,Jamie,Devane,73,0,163,1,80,70,63,9,0,69,0,0
7354,80,100,Nathan,Moon,68,0,154,0,68,72,72,9,0,69,0,0
7269,77,100,Kyle,DeCoste,73,0,156,2,75,70,65,9,0,69,0,0
7188,82,100,Kruise,Reddick,66,0,205,0,65,72,74,9,0,69,0,0
7164,80,100,Justin,Dowling,68,0,204,0,68,72,72,9,0,69,0,0
7101,80,100,Marek,Viedensky,68,95,201,0,68,72,74,9,0,69,0,0
7055,80,100,Andrej,Kudrna,68,95,199,1,68,72,71,9,0,69,0,0
6989,75,100,Tayler,Jordan,70,0,196,1,80,70,63,9,0,69,0,0
6768,80,100,Roman,Horak,66,82,207,1,67,74,71,9,0,69,0,0
6680,75,100,Iiro,Pakarinen,68,67,81,2,74,71,71,9,0,69,0,0
6667,75,100,Matias,Myttynen,68,67,78,0,71,72,72,9,0,69,0,0
6433,78,100,Carl,Klingberg,68,69,66,2,72,69,71,9,0,69,0,0
4734,78,100,Tomi,sallinen,69,67,75,0,70,71,72,9,0,69,0,0
4733,75,100,Jere,Sallinen,68,67,75,2,72,72,72,9,0,69,0,0
7547,70,100,Scott,Stajcer,70,0,161,5,70,70,78,9,0,69,0,0
7163,69,100,James,Reid,72,0,203,5,70,70,78,9,0,69,0,0
6788,68,100,Lucas,Gore,70,0,207,5,71,70,79,9,0,69,0,0
6527,72,100,Remo,Giovannini,69,97,119,5,71,71,76,9,0,69,0,0
6210,72,100,Pasquale,Terrazzano,69,97,123,5,71,71,76,9,0,69,0,0
9160,76,100,Kim,Karlsson,68,69,69,2,70,69,73,9,0,69,0,0
8885,77,100,Julian,Melchiori,73,0,155,3,74,68,63,9,0,69,0,0
8220,77,100,Gabriel,Lemieux,73,0,183,3,74,68,63,9,0,69,0,0
8195,79,100,Steven,Anthony,66,0,182,0,67,72,71,9,0,69,0,0
8183,77,100,Gabriel,O'Connor,73,0,181,4,74,68,63,9,0,69,0,0
7971,79,100,Jarrad,Struthers,66,0,180,1,67,72,71,9,0,69,0,0
7949,79,100,Nicolas,Chouinard,66,0,171,0,67,72,71,9,0,69,0,0
7777,79,100,Stephen,Horyl,66,0,172,0,67,72,71,9,0,69,0,0
7739,79,100,Jonathan,Lessard,66,0,169,1,67,72,71,9,0,69,0,0
7737,79,100,David,Gilbert,66,0,169,0,67,72,71,9,0,69,0,0
7678,75,100,Matias,Sointu,67,67,78,1,69,70,72,9,0,69,0,0
7665,77,100,Dylan,King,73,0,166,3,74,68,63,9,0,69,0,0
7647,79,100,Brett,Thompson,66,0,152,0,67,72,71,9,0,69,0,0
7632,79,100,Kale,Kerbashian,66,0,165,1,67,72,71,9,0,69,0,0
7501,79,100,Thomas,Nesbitt,66,0,160,2,67,72,71,9,0,69,0,0
7465,77,100,Simon,Gronvaldt,73,66,158,4,74,68,63,9,0,69,0,0
7451,79,100,Andrew,Agozzino,66,0,158,1,67,72,71,9,0,69,0,0
7445,77,100,David,Corrente,73,0,157,3,74,68,63,9,0,69,0,0
7345,77,100,Chris,Van Laren,73,0,153,3,74,68,63,9,0,69,0,0
7327,79,100,Mathew,Sisca,66,0,164,0,67,72,71,9,0,69,0,0
7320,77,100,David,Shields,73,14,152,4,74,68,63,9,0,69,0,0
7306,79,100,Anthony,Luciani,66,0,152,2,67,72,71,9,0,69,0,0
7298,77,100,Kyle,Pereira,73,0,153,3,74,68,63,9,0,69,0,0
7288,79,100,Sean,Jones,66,0,154,1,67,72,71,9,0,69,0,0
7255,77,100,Matt,Stanisz,73,0,161,3,74,68,63,9,0,69,0,0
7251,77,100,Dalton,Prout,73,0,164,4,74,68,63,9,0,69,0,0
7160,77,100,Corbin,Baldwin,73,0,203,3,74,68,63,9,0,69,0,0
7111,77,100,Teigan,Zahn,73,0,201,3,74,68,63,9,0,69,0,0
7066,77,100,Colin,Archer,73,0,199,3,74,68,63,9,0,69,0,0
6968,77,100,Chad,Suer,73,0,189,4,74,68,63,9,0,69,0,0
6957,79,100,Brendan,Rowinski,66,0,206,0,67,72,71,9,0,69,0,0
6946,77,100,Matthew,Konan,73,14,194,3,74,68,63,9,0,69,0,0
6874,77,100,Collin,Bowman,73,14,195,4,74,68,63,9,0,69,0,0
6688,75,100,Janne,Tavi,68,67,84,1,70,71,70,9,0,69,0,0
6668,77,100,Joonas,Rask,67,67,78,0,69,71,73,9,0,69,0,0
6534,71,100,Adam,Hasani,71,97,120,1,73,70,70,9,0,69,0,0
6526,71,100,Manuel,Zigerli,71,97,118,1,73,70,70,9,0,69,0,0
3500,73,100,Niclas,Lucenius,69,67,86,1,71,70,71,9,0,69,0,0
7398,69,100,Brandon,Maxwell,70,14,155,5,70,70,78,9,0,69,0,0
5957,69,100,Tomi,Karhunen,71,67,82,5,72,73,71,9,0,69,0,0
7570,75,100,Barron,Smith,71,14,162,4,78,68,60,9,0,69,0,0
7134,75,100,Scott,Ramsay,70,0,194,3,78,68,61,9,0,69,0,0
6920,75,100,Cason,Machacek,71,0,193,3,77,68,61,9,0,69,0,0
6805,75,100,Adrian,Van de Mosselaer,71,0,188,4,78,67,60,9,0,69,0,0
5652,76,90,Mario,Kempe,69,69,64,2,72,72,74,5,0,69,0,0
8587,75,90,Mario,Valery-Trabucco,67,0,87,0,72,72,72,5,0,69,0,0
6205,75,90,Matteo,Nodari,71,97,123,4,73,71,71,5,0,69,0,0
4738,75,90,Harri,Pesonen,69,67,80,1,72,71,72,5,0,69,0,0
3622,76,90,Kim,Strömberg,68,67,86,2,71,71,72,5,0,69,0,0
3523,75,90,Joonas,Kemppainen,70,67,82,0,72,71,71,5,0,69,0,0
3494,74,90,Max,Wärn,70,67,76,2,74,71,71,5,0,69,0,0
3492,77,90,Janne,Keränen,67,67,83,1,70,71,74,5,0,69,0,0
2912,84,90,Felix,Schütz,64,85,93,0,74,68,72,5,0,69,0,0
